id,query,label,complexity,recommended_llm,needs_followup,distractor_label,biomarkers,is_high_risk,has_biomarker
856,What protein intake is ideal for a 50kg Ghanaian weightlifter?,recommendation,4,Mistral,True,,['protein'],False,True
1497,Create a therapeutic diet for celiac disease based on the Food Composition Table.,therapy,4,Mistral,False,,[],True,False
471,How much vitamin C should a child with scurvy consume daily?,recommendation,5,Mistral,True,,['vitamin c'],False,True
2628,What is the best way to enhance calcium absorption for adolescents?,recommendation,3,Mistral,True,,['calcium'],False,True
2563,Suggest foods from the Food Composition Table rich in calcium for elderly patients.,recommendation,1,Mistral,False,,['calcium'],False,True
412,Compare the iron absorption from plant vs animal sources,comparison,4,Mistral,True,therapy,['iron'],False,True
2695,Design a dietary intervention for improving iron status in osteoporosis.,therapy,3,Mistral,True,,['iron'],False,True
679,How does iron bioavailability compare between fresh and canned spinach?,comparison,3,TinyLlama,True,,['iron'],False,True
707,How does vitamin D3 compare between fortified milk and mushrooms exposed to UV?,comparison,3,TinyLlama,True,,['vitamin d'],False,True
3479,What is the role of phytates in human biochemistry?,general,3,Mistral,True,,['phytate'],False,True
3006,How do the biochemical impacts of polyphenol differ from protein in pediatric diets?,comparison,2,Mistral,True,,['protein'],False,True
3302,How should a patient with kidney stones adjust their meal plan to improve calcium absorption?,therapy,5,TinyLlama,False,,['calcium'],True,True
1642,How does vitamin D affect metabolic pathways in the human body?,general,3,TinyLlama,True,,['vitamin d'],False,True
737,What daily vitamin D intake should dark-skinned people in Nigeria take?,recommendation,4,Mistral,True,,['vitamin d'],False,True
615,How does zinc level compare between fresh and dried fish from Lake Victoria?,comparison,3,TinyLlama,True,,['zinc'],False,True
1071,What daily vitamin C intake is recommended for children with scurvy?,recommendation,5,Mistral,True,,['vitamin c'],False,True
2510,Which has higher protein digestibility: wheat bread or oats?,comparison,2,Mistral,True,,['protein'],False,True
1866,How do the biochemical impacts of phytate differ from calcium in pediatric diets?,comparison,5,TinyLlama,False,,"['calcium', 'phytate']",False,True
268,What should I eat with type 2 diabetes and SGLT2 inhibitor treatment?,therapy,5,Mistral,False,,[],True,False
1457,Create a therapeutic diet for kidney stones based on the Food Composition Table.,therapy,3,Mistral,False,,[],False,False
57,Compare protein quality: boiled vs roasted groundnuts,comparison,3,TinyLlama,True,,['protein'],False,True
2503,Which has higher protein digestibility: millet porridge or sorghum?,comparison,1,Mistral,False,,['protein'],False,True
2390,Create a therapeutic nutritional plan for kidney stones based on the Food Composition Table.,therapy,5,TinyLlama,False,general,[],True,False
919,Diet management recommendations for Crohn's disease with stricturing phenotype,therapy,5,Mistral,False,,[],True,False
956,What foods should I eat with cystic fibrosis and pancreatic enzyme replacement therapy?,therapy,5,Mistral,False,,[],True,False
1095,What daily vitamin C intake is recommended for children with malnutrition?,recommendation,5,Mistral,True,,['vitamin c'],False,True
1005,How does thiamine work in the body?,general,4,Mistral,False,,[],False,False
2225,How does iron affect metabolic pathways in the human body?,general,3,TinyLlama,True,,['iron'],False,True
1395,Recommend dietary changes for reducing phytate intake in elderly patients.,recommendation,5,TinyLlama,False,,['phytate'],False,True
75,Compare zinc levels: fresh vs dried crayfish,comparison,3,TinyLlama,True,,['zinc'],False,True
2130,Design a dietary intervention for improving vitamin D status in iron-deficiency anemia.,therapy,2,TinyLlama,False,,"['iron', 'vitamin d']",False,True
131,What's the recommended daily calorie intake for athletes in hot climates?,recommendation,4,Mistral,True,,[],False,False
894,What foods should I eat if I have PKU with blood Phe level of 450 µmol/L?,therapy,5,Mistral,False,,[],True,False
1501,Propose a therapy combining dietary and supplement interventions for celiac disease.,therapy,3,TinyLlama,True,,[],False,False
2048,Propose dietary changes for reducing phytate intake in athletes.,recommendation,3,Mistral,False,,['phytate'],False,True
3062,Examine the phytate amounts in lentils and quinoa based on the Food Composition Table.,comparison,5,Mistral,True,,['phytate'],False,True
58,Compare potassium content in fresh vs dried bananas,comparison,2,TinyLlama,True,,['potassium'],False,True
866,What's the suggested daily vitamin A intake for children with xerophthalmia?,recommendation,5,Mistral,True,,['vitamin a'],False,True
1225,Compare the effects of zinc gluconate and vitamin K2 on calcium absorption.,comparison,3,TinyLlama,False,,"['calcium', 'vitamin k', 'zinc']",False,True
3216,What is the best way to enhance zinc absorption for pregnant women?,recommendation,5,TinyLlama,False,,['zinc'],False,True
1981,Suggest foods from the Food Composition Table rich in vitamin B12 for athletes.,recommendation,1,TinyLlama,True,,[],False,False
790,What calcium intake is ideal for children with hypocalcemia?,recommendation,5,Mistral,True,,['calcium'],False,True
1672,How does iron affect metabolic pathways in the human body?,general,4,TinyLlama,False,,['iron'],False,True
3304,Create a therapeutic nutritional plan for celiac disease based on the Food Composition Table.,therapy,3,TinyLlama,False,,[],False,False
864,What protein intake is ideal for children with MSUD?,recommendation,5,Mistral,True,,['protein'],False,True
2376,Propose a therapy combining dietary and supplement interventions for kidney stones.,therapy,5,TinyLlama,False,comparison,[],True,False
3269,Outline a clinical nutrition plan for managing kidney stones with low-phytate foods.,therapy,4,TinyLlama,True,,['phytate'],True,True
1596,How does vitamin D affect metabolic pathways in the human body?,general,2,Mistral,False,,['vitamin d'],False,True
1595,Explain the relationship between the Food Composition Table and dietary assessment.,general,4,Mistral,True,,[],False,False
1577,How does magnesium affect metabolic pathways in the human body?,general,3,Mistral,True,,['magnesium'],False,True
252,What should I eat with type 1 diabetes and celiac disease comorbidity?,therapy,5,Mistral,False,,[],True,False
397,Diet management for IBD with iron deficiency anemia (ferritin 10 ng/mL),therapy,5,Mistral,False,,"['ferritin', 'iron']",True,True
2725,Create a therapeutic diet for celiac disease based on the Food Composition Table.,therapy,2,Mistral,True,,[],False,False
295,Diet therapy for ulcerative colitis with pouchitis,therapy,5,Mistral,False,,[],True,False
433,How much zinc is in 100g of dried crayfish?,general,3,Mistral,False,,['zinc'],False,True
2613,What is the best way to enhance magnesium absorption for athletes?,recommendation,2,Mistral,False,,['magnesium'],False,True
438,What is the best diet for managing Crohn's disease?,therapy,5,Mistral,True,recommendation,[],True,False
1221,Compare the effects of magnesium citrate and fish oil on calcium absorption.,comparison,4,Mistral,True,,"['calcium', 'magnesium']",False,True
3324,Design a dietary intervention for improving magnesium status in osteoporosis.,therapy,2,Mistral,True,,['magnesium'],False,True
2092,How should a patient with type 2 diabetes adjust their meal plan to improve magnesium absorption?,therapy,5,TinyLlama,False,,['magnesium'],True,True
775,What daily vitamin C intake is recommended for children with malnutrition?,recommendation,5,Mistral,True,,['vitamin c'],False,True
926,Nutrition plan recommendations for NAFLD with NASH confirmed by biopsy,therapy,5,Mistral,False,,[],True,False
427,How much selenium is in a Brazil nut?,general,2,TinyLlama,False,recommendation,[],False,False
12,What's the ideal protein intake for a child with kwashiorkor?,recommendation,5,Mistral,True,,['protein'],False,True
30,Is palm oil or shea butter better for vitamin K2 absorption?,comparison,3,TinyLlama,True,,['vitamin k'],False,True
1133,How much water should pregnant women drink daily?,recommendation,3,Mistral,True,therapy,[],False,False
2988,Outline a clinical nutrition plan for managing osteoporosis with low-phytate foods.,therapy,2,TinyLlama,False,recommendation,['phytate'],False,True
2736,How should a patient with type 2 diabetes adjust their diet to improve vitamin D absorption?,therapy,1,TinyLlama,False,,['vitamin d'],False,True
2153,Design a dietary intervention for improving zinc status in iron-deficiency anemia.,therapy,2,TinyLlama,False,,"['iron', 'zinc']",False,True
2470,Which has higher protein digestibility: brown rice or sorghum?,comparison,2,Mistral,False,,['protein'],False,True
2622,Suggest foods from the Food Composition Table rich in calcium for pregnant women.,recommendation,4,Mistral,True,,['calcium'],False,True
2957,Suggest plant-based alternatives high in vitamin B12 for osteoporosis.,recommendation,5,Mistral,True,therapy,[],False,False
1012,What is the role of folate in DNA synthesis?,general,4,Mistral,False,,[],False,False
3316,Outline a clinical nutrition plan for managing iron-deficiency anemia with low-phytate foods.,therapy,1,TinyLlama,True,,"['iron', 'phytate']",False,True
203,What should I eat if I have CKD stage 3 with urea 55 mg/dL?,therapy,5,Mistral,False,,['urea'],True,True
2230,Describe the biochemical mechanisms of iron absorption.,general,3,TinyLlama,True,,['iron'],False,True
434,What foods should I eat for better sleep?,recommendation,3,Mistral,True,therapy,[],False,False
349,Is intermittent fasting good for diabetes management?,therapy,3,Mistral,True,general,[],False,False
3274,Create a therapeutic meal plan for celiac disease based on the Food Composition Table.,therapy,1,TinyLlama,False,,[],False,False
2681,How should a patient with celiac disease adjust their diet to improve vitamin D absorption?,therapy,2,TinyLlama,False,,['vitamin d'],False,True
52,Compare iron bioavailability: fresh vs canned spinach,comparison,3,TinyLlama,True,,['iron'],False,True
2607,Recommend dietary changes for reducing phytate intake in children under 5.,recommendation,5,Mistral,False,,['phytate'],False,True
951,Diet therapy recommendations for autoimmune hepatitis with bilirubin level of 2.5 mg/dL,therapy,5,Mistral,False,,['bilirubin'],True,True
1444,Recommend dietary changes for reducing phytate intake in elderly patients.,recommendation,5,TinyLlama,True,,['phytate'],False,True
750,What iron intake is ideal for vegetarian athletes?,recommendation,4,Mistral,True,,['iron'],False,True
2471,Which has higher protein digestibility: brown rice or yam flour?,comparison,4,TinyLlama,True,,['protein'],False,True
980,What foods should I eat with type 2 diabetes and SGLT2 inhibitor treatment?,therapy,5,Mistral,False,,[],True,False
2937,Compare the phytate levels in lentils and sorghum based on the Food Composition Table.,comparison,1,TinyLlama,False,therapy,['phytate'],False,True
107,Compare vitamin D3 in fortified milk vs mushrooms exposed to UV,comparison,3,TinyLlama,True,,['vitamin d'],False,True
3587,Suggest foods from the Food Composition Table rich in calcium for children under 5.,recommendation,1,TinyLlama,False,general,['calcium'],False,True
